kod_kreskowy;nazwa_produktu;cena;kod_produktu;ilość;dostępność
;"Naklejka Ażurowa ""Święta Rodzina"" - Srebrna";2,35;DD 7016S;18;
5900000000000;"Naklejka Ażurowa ""Święta Rodzina"" - Srebrna";2,35;MD 357055S;57;
5900000000000;"Naklejka Ażurowa ""Święta Rodzina"" - Złota";2,35;MD 357055Z;276;
;"Naklejka Ażurowa ""Święta Rodzina""- Złota";2,35;DD 7016Z;91;
;"Naklejka Ażurowa ""T"" - Srebrna";2,35;1.5595S;37;WYCOFANY
;"Naklejka Ażurowa ""T"" - Złota";2,25;1.5595Z;0;WYCOFANY
;"Naklejka Ażurowa ""Tort Ślubny"" - Różowy";2,25;1948R;0;
8720000000000;"Naklejka Ażurowa ""Tulipany"" - Srebrna";2,35;210400S;11;WYCOFANY
;"Naklejka Ażurowa ""Tulipany"" - Srebrna";2,35;DD 6509S;81;WYCOFANY
8720000000000;"Naklejka Ażurowa ""Tulipany"" - Złota";2,35;210400Z;38;WYCOFANY
;"Naklejka Ażurowa ""Tulipany"" - Złota";2,35;DD 6509Z;65;WYCOFANY
8720000000000;"Naklejka Ażurowa ""Tulipany""( R1532) - Srebrna";2,35;2.2820S;70;WYCOFANY
8720000000000;"Naklejka Ażurowa ""Tulipany""( R1532) - Złota";2,35;2.2820Z;14;WYCOFANY
;"Naklejka Ażurowa ""U"" - Srebrna";2,35;1.5600S;43;WYCOFANY
;"Naklejka Ażurowa ""U"" - Złota";2,25;1.5600Z;0;WYCOFANY
8720000000000;"Naklejka Ażurowa ""W Dniu Ślubu"" - Srebrna";2,35;346700S;209;
;"Naklejka Ażurowa ""W Dniu Ślubu"" - Srebrna";2,35;DD 48171S;135;
8720000000000;"Naklejka Ażurowa ""W Dniu Ślubu"" - Złota";2,35;346700Z;120;
;"Naklejka Ażurowa ""W Dniu Ślubu"" - Złota";2,35;DD 48171Z;118;
8720000000000;"Naklejka Ażurowa ""W Dniu Urodzin"" - Srebrna";2,35;284200S;126;
8720000000000;"Naklejka Ażurowa ""W Dniu Urodzin"" - Złota";2,35;284200Z;33;
;"Naklejka Ażurowa ""W"" - Srebrna";2,35;1.5610S;39;WYCOFANY
;"Naklejka Ażurowa ""W"" - Złota";2,25;1.5610Z;0;WYCOFANY
8720000000000;"Naklejka Ażurowa ""Wesołych Świąt"" - Srebrna";2,35;284100S;316;
;"Naklejka Ażurowa ""Wesołych Świąt"" - Srebrny";2,25;7904S;0;
8720000000000;"Naklejka Ażurowa ""Wesołych Świąt"" - Złota";2,35;284100Z;601;
;"Naklejka Ażurowa ""Wesołych Świąt"" - Złoty";2,25;7904Z;0;
8720000000000;"Naklejka Ażurowa ""Wesołych Świąt""(R411) - Srebrna";2,35;2.0840S;337;
8720000000000;"Naklejka Ażurowa ""Wesołych Świąt""(R411) - Złota";2,35;2.0840Z;280;
;"Naklejka Ażurowa ""Wieniec 25"" - Srebrna";2,35;DD 6424S;109;
;"Naklejka Ażurowa ""Wieniec 50"" - Złota";2,35;DD 6425Z;39;
;"Naklejka Ażurowa ""Winogrona"" - Srebrna";2,35;1.3000S;66;WYCOFANY
;"Naklejka Ażurowa ""Witraż z Dzwonkami"" - Srebrna";2,25;1728S;0;WYCOFANY
;"Naklejka Ażurowa ""Witraż z Dzwonkami"" - Złoty";2,25;1728Z;0;
8720000000000;"Naklejka Ażurowa ""Witraż ze świeczkami""(R305) - Srebrna";2,35;1.3640S;40;WYCOFANY
8510000000000;"Naklejka Ażurowa ""Witraż ze świeczkami""(R305) - Złota";2,35;1.3640Z;48;WYCOFANY
;"Naklejka Ażurowa ""Witraże""(R117) - Złota";2,25;1.2140Z;0;WYCOFANY
8720000000000;"Naklejka Ażurowa ""Wyrazy Współczucia"" - Srebrna";2,35;179500S;58;WYCOFANY
8720000000000;"Naklejka Ażurowa ""Wyrazy Współczucia"" - Złota";2,35;179500Z;45;WYCOFANY
;"Naklejka Ażurowa ""X"" - Srebrna";2,35;1.5615S;40;WYCOFANY
;"Naklejka Ażurowa ""X"" - Złota";2,35;1.5615Z;33;WYCOFANY
;"Naklejka Ażurowa ""Y"" - Srebrna";2,35;1.5620S;25;WYCOFANY
;"Naklejka Ażurowa ""Y"" - Złota";2,25;1.5620Z;0;WYCOFANY
8720000000000;"Naklejka Ażurowa ""Z Okazji Jubileuszu"" - Srebrna";2,35;190100S;127;
8720000000000;"Naklejka Ażurowa ""Z Okazji Jubileuszu"" - Złota";2,35;190100Z;159;
;"Naklejka Ażurowa ""Z"" (R625) - Srebrna";2,35;1.5625S;25;WYCOFANY
;"Naklejka Ażurowa ""Z"" (R625) - Złota";2,35;1.5625Z;47;WYCOFANY
5900000000000;"Naklejka Ażurowa ""Zając z pisanką"" - Srebrna";2,35;DD 7103S;83;
5900000000000;"Naklejka Ażurowa ""Zając z pisanką"" - Złota";2,35;DD 7103Z;53;
8720000000000;"Naklejka Ażurowa ""Zając""(R209) - Srebrna";2,35;1.2380S;73;
8720000000000;"Naklejka Ażurowa ""Zając""(R209) - Złota";2,35;1.2380Z;177;
8720000000000;"Naklejka Ażurowa ""Zające w trawie"" - Srebrna";2,35;181800S;203;
8720000000000;"Naklejka Ażurowa ""Zające w trawie"" - Złota";2,35;181800Z;177;
8720000000000;"Naklejka Ażurowa ""Zające w trawie"" - Złota Brokatowa";2,35;181800ZB;0;
8720000000000;"Naklejka Ażurowa ""Zaproszenie duże""(R413) - Srebrna";2,35;2.0860S;57;
8720000000000;"Naklejka Ażurowa ""Zaproszenie duże""(R413) - Złota";2,35;2.0860Z;140;
8720000000000;"Naklejka Ażurowa ""Zaproszenie"" - Srebrna";2,35;283900S;218;
8720000000000;"Naklejka Ażurowa ""Zaproszenie"" - Złota";2,35;283900Z;213;
8720000000000;"Naklejka Ażurowa ""Zawiadomienie duże""(R414) - Srebrna";2,35;2.0870S;162;WYCOFANY
8720000000000;"Naklejka Ażurowa ""Zawiadomienie duże""(R414) - Złota";2,35;2.0870Z;144;WYCOFANY
8720000000000;"Naklejka Ażurowa ""Zawiadomienie"" - Srebrna";2,35;284000S;178;WYCOFANY
8720000000000;"Naklejka Ażurowa ""Zawiadomienie"" - Złota";2,35;284000Z;166;WYCOFANY
;"Naklejka Ażurowa ""Znaczek pocztowy z Mikołajem"" - Srebrna";2,35;DD 7091S;36;WYCOFANY
;"Naklejka Ażurowa ""Znaczek pocztowy z Mikołajem"" - Złota";2,35;DD 7091Z;28;WYCOFANY
;"Naklejka Ażurowa ""Znaki zodiaku"" - Srebrny";2,25;1815S;0;
;"Naklejka Ażurowa ""Znaki zodiaku"" - Złoty";2,25;1815Z;0;
8720000000000;"Naklejka Ażurowa ""Zwierzęta morskie""(R118) - Srebrna";2,35;1.0865S;27;WYCOFANY
8720000000000;"Naklejka Ażurowa ""Zwierzęta morskie""(R118) - Złota";2,35;1.0865Z;0;WYCOFANY
;"Naklejka Ażurowa ""Żłóbek/koło""(R513) - Srebrna";2,35;1.2690S;60;WYCOFANY
5900000000000;"Naklejka Ażurowa ""Żłóbek/koło""(R513) - Złota";2,35;1.2690Z;0;WYCOFANY
;"Naklejka Ażurowa ""Żonkile"" - Srebrna";2,35;DD 6508S;113;WYCOFANY
;"Naklejka Ażurowa ""Żonkile"" - Srebrny";2,25;210300S;0;
;"Naklejka Ażurowa ""Żonkile"" - Złota";2,35;DD 6508Z;80;WYCOFANY
;"Naklejka Ażurowa ""Żonkile"" - Złoty";2,25;210300Z;0;
8720000000000;Naklejka Ażurowa (R637) - Srebrna;2,35;1.3900S;126;
8720000000000;Naklejka Ażurowa (R637) - Złota;2,35;1.3900Z;30;
;Naklejka biała 36x4;2,7;11-053;7;WYCOFANY
;Naklejka Creativ Filcowe Kwiatki;5,9;85-143;16;WYCOFANY
;Naklejka Creativ Kot;5,9;85-206;35;WYCOFANY
;Naklejka Creativ Kwiaty;5,9;85-124;3;WYCOFANY
;Naklejka Creativ Motyle;5,9;85-137;0;WYCOFANY
4000000000000;Naklejka Creativ Serca;5,9;85-127;15;WYCOFANY
;Naklejka Creativ Trzy Motyle;5,9;85-210;46;WYCOFANY
;Naklejka Creative - narożniki do zdjęć;7,9;1377-11H;0;
;Naklejka Creative - narożniki do zdjęć;7,9;1378-11H;0;
;Naklejka Creative - narożniki do zdjęć, 72szt.;7,9;1376-11H;0;WYCOFANY
;Naklejka Creative - narożniki do zdjęć, 72szt.;7,9;1379-11H;0;WYCOFANY
;Naklejka Creative Motylki;5,9;85-122;67;WYCOFANY
4010000000000;Naklejka CRYSTAL, 0;3,6;15356;0;WYCOFANY
4010000000000;Naklejka CRYSTAL, 1;3,6;15357;0;WYCOFANY
4010000000000;Naklejka CRYSTAL, 2;3,6;15358;0;WYCOFANY
4010000000000;Naklejka CRYSTAL, 3;3,6;15359;1;WYCOFANY
4010000000000;Naklejka CRYSTAL, 4;3,6;15360;1;WYCOFANY
4010000000000;Naklejka CRYSTAL, 5;3,6;15361;0;WYCOFANY
4010000000000;Naklejka CRYSTAL, 6;3,6;15362;1;WYCOFANY
4010000000000;Naklejka CRYSTAL, 7;3,6;15363;0;WYCOFANY
4010000000000;Naklejka CRYSTAL, 8;3,6;15364;2;WYCOFANY
4010000000000;Naklejka CRYSTAL, 9;3,6;15365;1;WYCOFANY
4010000000000;Naklejka CRYSTAL, Baloniki;3,6;15377;0;
4010000000000;Naklejka CRYSTAL, Dwa serca;3,6;15385;0;
4010000000000;Naklejka CRYSTAL, Dwie buźki;3,6;15374;2;WYCOFANY
4010000000000;Naklejka CRYSTAL, Gwiazdki;3,6;15388;0;
4010000000000;Naklejka CRYSTAL, Jaszczurka;3,6;15389;0;WYCOFANY
4010000000000;Naklejka CRYSTAL, Kieliszki;3,6;15373;0;WYCOFANY
4010000000000;Naklejka CRYSTAL, Koniczynka;3,6;15378;39;WYCOFANY
4010000000000;Naklejka CRYSTAL, Krzyże;3,6;15382;0;WYCOFANY
4010000000000;Naklejka CRYSTAL, Kwiatek;3,06;15376;0;
4010000000000;Naklejka CRYSTAL, Małe serduszka;3,6;15386;0;
4010000000000;Naklejka CRYSTAL, Motyl;3,6;15379;0;
4010000000000;Naklejka CRYSTAL, Obrączki;3,6;15375;1;WYCOFANY
4010000000000;Naklejka CRYSTAL, Stópki;3,6;15387;0;WYCOFANY
4010000000000;Naklejka CRYSTAL, Symbol;3,06;15381;0;
4010000000000;Naklejka CRYSTAL, Usta;3,6;15384;0;WYCOFANY
4010000000000;Naklejka CRYSTAL, Wózek;3,6;15368;0;WYCOFANY
;Naklejka Decor;2,79;1973-11H;0;WYCOFANY
;Naklejka Decor;2,79;3564-11H;0;WYCOFANY
4010000000000;Naklejka Decor;2,7;4007-11H;0;WYCOFANY
4010000000000;"Naklejka Decor English ""At home I""";2,2;3281-11H;258;WYCOFANY
4010000000000;"Naklejka Decor English ""At home II""";2,2;3282-11H;178;WYCOFANY
4010000000000;"Naklejka Decor English ""At the market I""";2,2;3283-11H;174;WYCOFANY
4010000000000;"Naklejka Decor English ""At the market II""";2,2;3284-11H;217;WYCOFANY
4010000000000;"Naklejka Decor English ""At the table I""";2,2;3296-11H;241;WYCOFANY
4010000000000;"Naklejka Decor English ""At the table II""";2,2;3297-11H;202;WYCOFANY
4010000000000;"Naklejka Decor English ""Birthday I""";2,2;3291-11H;203;WYCOFANY
4010000000000;"Naklejka Decor English ""Birthday II""";2,2;3292-11H;184;WYCOFANY
4010000000000;"Naklejka Decor English ""In the city I""";2,2;3288-11H;146;WYCOFANY
4010000000000;"Naklejka Decor English ""In the city II""";2,2;3289-11H;113;WYCOFANY
4010000000000;"Naklejka Decor English ""In the zoo I""";2,2;3286-11H;0;WYCOFANY
4010000000000;"Naklejka Decor English ""In the zoo II""";2,2;3287-11H;0;WYCOFANY
4010000000000;"Naklejka Decor English ""On the beach I""";2,2;3293-11H;118;WYCOFANY
4010000000000;"Naklejka Decor English ""On the beach II""";2,2;3294-11H;188;WYCOFANY
4010000000000;Naklejka Decor Święta 2;0;4087-11H;0;
4010000000000;Naklejka Decor,  Ślubne-3;2,79;3029-11H;11;WYCOFANY
4010000000000;Naklejka Decor, Afrykańskie zwierzęta;3,5;15479-11H;20;
4010000000000;Naklejka Decor, Afrykańskie zwierzęta ;3,5;15620-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Alpaka;3,5;15687-11H;12;
4010000000000;Naklejka Decor, Aniołek;3,5;15587-11H;38;
4010000000000;Naklejka Decor, Aniołki;3,4;3338-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Aniołki z instrumentami;2,45;3217-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Aniołki-1;2,7;3986-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Aniołki-3;2,45;4069-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Arka Noego;2,7;3407-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Auta-1;3,5;3452-11H;42;
4010000000000;Naklejka Decor, Auta-2;3,5;3451-11H;33;
4010000000000;Naklejka Decor, Babeczki;3,4;3065-11H;0;WYCOFANY
;Naklejka Decor, Baby-3;2,79;3017-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Bajka;2,79;3074-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Baletnica;2,45;3322-11H;0;
4010000000000;Naklejka Decor, Best wishes;3,5;15468-11H;5;
4010000000000;Naklejka Decor, Białe święta;3,5;15262-11H;38;
4010000000000;Naklejka Decor, Biedronki-1;3,5;3815-11H;28;
4010000000000;Naklejka Decor, Biedronki-2;3,5;3529-11H;9;
4010000000000;Naklejka Decor, Biedronki-różne;3,5;5439-11H;29;
4010000000000;Naklejka Decor, Bobry;3,4;15646-11H;1;WYCOFANY
4010000000000;Naklejka Decor, Bombki;3,5;15269-11H;298;
4010000000000;Naklejka Decor, Boże Narodzenie-pierniki;3,5;15072-11H;34;
4010000000000;Naklejka Decor, Bratki;3,5;3348-11H;33;
4010000000000;Naklejka Decor, Bratki;3,5;3818-11H;12;
4010000000000;Naklejka Decor, Budowa;3,5;3071-11H;39;
4010000000000;Naklejka Decor, Bukiet róż;3,5;3347-11H;24;
4010000000000;Naklejka Decor, Bukiety w koszu;3,5;3354-11H;31;
4010000000000;Naklejka Decor, Bukiety-2;3,5;3504-11H;19;
4010000000000;Naklejka Decor, Bukiety-4;3,5;3809-11H;40;
4010000000000;Naklejka Decor, Buźki;3,5;3359-11H;11;
4010000000000;Naklejka Decor, Buźki-1;3,5;3531-11H;7;WYCOFANY
4010000000000;Naklejka Decor, Buźki-3;3,5;5426-11H;41;WYCOFANY
4010000000000;Naklejka Decor, Buźki-4;3,5;5444-11H;25;WYCOFANY
;Naklejka Decor, Choineczki;2,45;4089-11H;0;
4010000000000;Naklejka Decor, Choinka;2,45;3982-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Choinka ze świeczkami;2,79;3222-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Choinki;2,79;3218-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Choinki i prezenty;3,5;15626-11H;30;
4010000000000;Naklejka Decor, Chór aniołków;3,5;15627-11H;70;
4010000000000;Naklejka Decor, Ciasteczka;3,5;3387-11H;30;
4010000000000;Naklejka Decor, Claun;3,5;15481-11H;29;
4010000000000;Naklejka Decor, Cyferki adwentowe 1-24;3,5;15071-11H;26;
4010000000000;Naklejka Decor, Cyfry 1-24;3,5;3887-11H;71;WYCOFANY
4010000000000;Naklejka Decor, Cyrkowe zwierzaki;2,45;3404-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Czarne zające;3,4;1723-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Czarno-białe pisanki;3,5;1727-11H;330;WYCOFANY
4010000000000;Naklejka Decor, Czarny kalendarz adwentowy;3,5;15255-11H;12;
4010000000000;Naklejka Decor, Czerwone bombki;3,4;15063-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Czerwony kalendarz adwentowy;3,5;15254-11H;29;
4010000000000;Naklejka Decor, Czerwony Kapturek;2,45;3356-11H;0;
4010000000000;Naklejka Decor, Czterolistna koniczyna;3,5;3343-11H;1;
4010000000000;Naklejka Decor, Delfiny;2,79;15057-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Dino dziewczyna ;3,4;15680-11H;10;WYCOFANY
4010000000000;Naklejka Decor, Dinozaury;3,5;15480-11H;28;
4010000000000;Naklejka Decor, Dinozaury;3,5;15650-11H;1;WYCOFANY
4010000000000;Naklejka Decor, Dinozaury;3,5;3431-11H;22;
4010000000000;Naklejka Decor, Drapieżne ptaki;3,5;15685-11H;19;
4010000000000;Naklejka Decor, Dwór królewski;3,5;15485-11H;23;
4010000000000;Naklejka Decor, Dzieci;2,79;3381-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Dżungla;3,5;15744-11H;19;
4010000000000;Naklejka Decor, Egzotyczne zwierzęta;3,5;15478-11H;32;
4010000000000;Naklejka Decor, Elf;3,4;15062-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Elfy;3,2;3478-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Emotki;3,5;15731-11H;18;
4010000000000;Naklejka Decor, Etykiety srebrne 26 x 54 mm;3,5;15077-11H;5;
4010000000000;Naklejka Decor, Etykiety srebrne 26x54mm;3,5;15286-11H;0;
4010000000000;Naklejka Decor, Etykiety srebrne 34x67mm;3,5;15079-11H;14;
4010000000000;Naklejka Decor, Etykiety srebrne 34x67mm;3,5;15288-11H;19;
4010000000000;Naklejka Decor, Etykiety złote 26 x 54 mm;3,5;15076-11H;5;
4010000000000;Naklejka Decor, Etykiety złote 26x54mm;3,5;15285-11H;5;
4010000000000;Naklejka Decor, Etykiety złote 34x67mm;3,5;15078-11H;15;
4010000000000;Naklejka Decor, Etykiety złote34x67mm;3,5;15287-11H;14;
4010000000000;Naklejka Decor, Farma;3,5;3358-11H;25;
4010000000000;Naklejka Decor, Fioletowe bukiety;3,4;3378-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Flamingi;3,4;15452-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Formuła;3,5;3317-11H;21;
4010000000000;Naklejka Decor, Gąska;2,7;3082-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Gerbery;2,79;3309-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Girlanda słoneczników;3,5;15696-11H;29;
4010000000000;Naklejka Decor, Głowy koni;3,5;3568-11H;31;
4010000000000;Naklejka Decor, Gryzonie;3,5;15699-11H;37;
4010000000000;Naklejka Decor, Gryzonie;3,5;15784-11H;15;
4010000000000;Naklejka Decor, Gwiazdki holograficzne-1;3,5;3901-11H;21;
4010000000000;Naklejka Decor, Gwiazdki holograficzne-2;3,5;3902-11H;48;
4010000000000;Naklejka Decor, Gwiazdki srebrne-1;3,5;3906-11H;281;
4010000000000;Naklejka Decor, Gwiazdki srebrne-10;3,5;3418-11H;455;
4010000000000;Naklejka Decor, Gwiazdki srebrne-11;3,5;3419-11H;536;
4010000000000;Naklejka Decor, Gwiazdki srebrne-2;3,5;3917-11H;31;
4010000000000;Naklejka Decor, Gwiazdki srebrne-3;3,5;3922-11H;290;
4010000000000;Naklejka Decor, Gwiazdki srebrne-4;3,5;3928-11H;238;
4010000000000;Naklejka Decor, Gwiazdki srebrne-6;3,5;4058-11H;230;
4010000000000;Naklejka Decor, Gwiazdki srebrne-8;3,5;4086-11H;618;
4010000000000;Naklejka Decor, Gwiazdki srebrne-9;3,5;3417-11H;337;
4010000000000;Naklejka Decor, Gwiazdki złote;3,5;3414-11H;372;
4010000000000;Naklejka Decor, Gwiazdki złote-1;3,5;3903-11H;152;
4010000000000;Naklejka Decor, Gwiazdki złote-10;3,5;3924-11H;20;
4010000000000;Naklejka Decor, Gwiazdki złote-11;3,5;3925-11H;230;
4010000000000;Naklejka Decor, Gwiazdki złote-12;3,4;3926-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Gwiazdki złote-13;3,5;3927-11H;120;
4010000000000;Naklejka Decor, Gwiazdki złote-14;2,79;3929-11H;137;WYCOFANY
4010000000000;Naklejka Decor, Gwiazdki złote-16;3,5;3933-11H;380;
4010000000000;Naklejka Decor, Gwiazdki złote-17;3,5;3935-11H;528;
4010000000000;Naklejka Decor, Gwiazdki złote-19;3,5;3948-11H;37;
4010000000000;Naklejka Decor, Gwiazdki złote-2;3,5;3904-11H;108;
4010000000000;Naklejka Decor, Gwiazdki złote-20;3,5;4052-11H;300;
4010000000000;Naklejka Decor, Gwiazdki złote-21;3,5;4054-11H;113;
4010000000000;Naklejka Decor, Gwiazdki złote-22;3,5;3412-11H;116;
4010000000000;Naklejka Decor, Gwiazdki złote-23;3,5;3413-11H;375;
4010000000000;Naklejka Decor, Gwiazdki złote-3;3,5;3905-11H;210;
;Naklejka Decor, Gwiazdki złote-5;2,45;3909-11H;0;
4010000000000;Naklejka Decor, Gwiazdki złote-6;3,5;3911-11H;5;
4010000000000;Naklejka Decor, Gwiazdki złote-7;2,7;3912-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Gwiazdki złote-9;3,5;3916-11H;26;
4010000000000;Naklejka Decor, Happy Birthday;3,5;15471-11H;5;WYCOFANY
4010000000000;Naklejka Decor, Happy Birthday;3,5;3363-11H;8;
4010000000000;Naklejka Decor, Happy Birthday - napisy;3,5;3408-11H;14;
4010000000000;Naklejka Decor, Jednorożce ;3,5;15678-11H;20;
4010000000000;Naklejka Decor, Jednorożce;3,5;3427-11H;24;
4010000000000;Naklejka Decor, Jeże;3,5;3367-11H;20;
4010000000000;Naklejka Decor, Kaktusy;3,5;15677-11H;8;WYCOFANY
4010000000000;Naklejka Decor, Kiciuś;3,5;3477-11H;40;
4010000000000;Naklejka Decor, Kocurki;3,5;3357-11H;0;WYCOFANY
;Naklejka Decor, Kolędnicy;2,45;4071-11H;0;
4010000000000;Naklejka Decor, Kolorowe choinki;3,5;15266-11H;32;
4010000000000;Naklejka Decor, Kolorowe motyle;3,5;15732-11H;0;
4010000000000;Naklejka Decor, Kolorowe piłki;2,79;15033-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Kolorowy kalendarz adwentowy;3,5;15188-11H;24;
4010000000000;Naklejka Decor, Kolorowy kalendarz adwentowy;3,5;15189-11H;45;
4010000000000;Naklejka Decor, Kolorowy ogród;2,79;3383-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Koniczynka;3,5;5438-11H;38;
4010000000000;Naklejka Decor, Konie;3,5;15623-11H;14;
4010000000000;Naklejka Decor, Konie-5;3,5;3553-11H;35;
4010000000000;Naklejka Decor, Konwalie;2,79;3377-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Koń;3,5;3307-11H;38;
4010000000000;Naklejka Decor, Kosmos;3,5;15230-11H;24;
4010000000000;Naklejka Decor, Kosmos;2,45;3323-11H;0;
4010000000000;Naklejka Decor, Kosze kwiatów;3,5;3584-11H;18;
4010000000000;Naklejka Decor, Kotki-2;3,5;3527-11H;40;
4010000000000;Naklejka Decor, Kotki-4;3,5;5747-11H;31;
4010000000000;Naklejka Decor, Koty;3,5;3337-11H;53;
4010000000000;Naklejka Decor, Koty;2,45;3342-11H;0;
4010000000000;Naklejka Decor, Koty;3,5;3433-11H;14;
4010000000000;Naklejka Decor, Kółka srebrne 32 mm;3,5;15075-11H;10;
4010000000000;Naklejka Decor, Kółka srebrne 32mm;3,5;15284-11H;10;
4010000000000;Naklejka Decor, Kółka złote 32 mm;3,5;15074-11H;0;
4010000000000;Naklejka Decor, Kółka złote 32mm;3,5;15283-11H;5;
4010000000000;Naklejka Decor, Krasnale;3,5;15648-11H;31;WYCOFANY
4010000000000;Naklejka Decor, Krasnale;2,7;3331-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Krokodylki;3,5;15786-11H;20;
4010000000000;Naklejka Decor, Królewna Śnieżka;2,79;3083-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Księżniczka;3,4;3453-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Księżniczka;3,5;3461-11H;27;
4010000000000;Naklejka Decor, Kucharki;3,4;15651-11H;4;WYCOFANY
4010000000000;Naklejka Decor, Kucyk;3,5;5443-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Kurczaki w jajkach;3,5;3686-11H;57;
4010000000000;Naklejka Decor, Kwiaty;3,5;3332-11H;40;
4010000000000;Naklejka Decor, Kwiaty;2,45;3352-11H;0;
4010000000000;Naklejka Decor, Kwiaty górskie;3,2;3382-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Kwiaty jesienne;3,5;3369-11H;9;
4010000000000;Naklejka Decor, Kwiaty-2;3,5;3522-11H;12;
4010000000000;Naklejka Decor, Kwiaty-4;3,5;3582-11H;7;
4010000000000;Naklejka Decor, Lama-no drama;3,5;15736-11H;20;
4010000000000;Naklejka Decor, Lamy;3,5;15647-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Las;3,5;15686-11H;20;
4010000000000;Naklejka Decor, Lawenda;2,45;3076-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Leniwiec;3,2;15453-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Leniwiec;3,5;15551-11H;4;WYCOFANY
4010000000000;Naklejka Decor, Leśne zwierzątka;3,4;15041-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Liski świąteczne;3,5;15263-11H;135;WYCOFANY
4010000000000;Naklejka Decor, Litery A-N;3,5;4187- 11H;29;
4010000000000;Naklejka Decor, Litery O-Z;3,5;4188-11H;14;
4010000000000;Naklejka Decor, Love Songs ;3,5;15679-11H;14;
;Naklejka Decor, Łaciata;2,45;5418-11H;0;
4010000000000;Naklejka Decor, Magiczne koty;2,79;3064-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Mali piraci;2,7;3306-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Mała farma;3,5;15705-11H;40;
4010000000000;Naklejka Decor, Małe bałwanki;3,5;3216-11H;456;
4010000000000;Naklejka Decor, Małe jednorożce;3,5;15451-11H;6;
;Naklejka Decor, Małe jeżyki;2,45;3376-11H;0;
4010000000000;Naklejka Decor, Małe kotki;3,5;15456-11H;36;
4010000000000;Naklejka Decor, Małe owady;3,5;15742-11H;18;
4010000000000;Naklejka Decor, Mały renifer;3,5;15625-11H;48;
4010000000000;Naklejka Decor, Merry Christmas;3,5;15268-11H;617;WYCOFANY
4010000000000;Naklejka Decor, Mikałaj z prezentami;3,5;15237-11H;30;
4010000000000;Naklejka Decor, Mikołaj;3,5;15261-11H;24;
4010000000000;Naklejka Decor, Mikołaj z reniferem;3,5;15629-11H;13;
4010000000000;Naklejka Decor, Mikołaj-1;3,5;3888-11H;25;
4010000000000;Naklejka Decor, Mikołaj-2;3,5;3891-11H;643;WYCOFANY
4010000000000;Naklejka Decor, Mikołaj-3;2,45;3892-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Mikołaje na nartach;3,5;3219-11H;17;
4010000000000;Naklejka Decor, Mikołajki;3,4;3421-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Mini zajączki;2,45;3687-11H;0;
;Naklejka Decor, Misie pluszowe;2,45;3374-11H;0;
4010000000000;Naklejka Decor, Misie świąteczne;3,5;15264-11H;128;
4010000000000;Naklejka Decor, Misie-4;3,2;5404-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Misie-9;3,5;3578-11H;19;
4010000000000;Naklejka Decor, Miśki;3,5;15787-11H;29;
4010000000000;Naklejka Decor, Mops;2,45;3372-11H;0;
4010000000000;Naklejka Decor, Motyle;3,5;3349-11H;37;
4010000000000;Naklejka Decor, Motyle;3,2;3379-11H;0;WYCOFANY
4010000000000;Naklejka Decor, Motyle jednokolorowe;3,5;3084-11H;19;
4010000000000;Naklejka Decor, Motyle-3;3,5;3801-11H;24;
